URL,Place Name,Area Type,Parent area,Area code
/reports/localarea?compare=1170210856,Dunford,Parish,Barnsley,E04000042
/reports/localarea?compare=1170210857,Great Houghton,Parish,Barnsley,E04000043
/reports/localarea?compare=1170210858,Gunthwaite and Ingbirchworth,Parish,Barnsley,E04000044
/reports/localarea?compare=1170210859,High Hoyland,Parish,Barnsley,E04000045
/reports/localarea?compare=1170210860,Hunshelf,Parish,Barnsley,E04000046
/reports/localarea?compare=1170210861,Langsett,Parish,Barnsley,E04000047
/reports/localarea?compare=1170210862,Little Houghton,Parish,Barnsley,E04000048
/reports/localarea?compare=1170210863,Oxspring,Parish,Barnsley,E04000049
/reports/localarea?compare=1170210864,Penistone,Parish,Barnsley,E04000050
/reports/localarea?compare=1170210865,Shafton,Parish,Barnsley,E04000051
/reports/localarea?compare=1170210866,Silkstone,Parish,Barnsley,E04000052
/reports/localarea?compare=1170210867,Stainborough,Parish,Barnsley,E04000053
/reports/localarea?compare=1170210868,Tankersley,Parish,Barnsley,E04000054
/reports/localarea?compare=1170210869,Thurgoland,Parish,Barnsley,E04000055
/reports/localarea?compare=1170210870,Wortley,Parish,Barnsley,E04000056
/reports/localarea?compare=1170210871,Adwick upon Dearne,Parish,Doncaster,E04000057
/reports/localarea?compare=1170210872,Armthorpe,Parish,Doncaster,E04000058
/reports/localarea?compare=1170210873,Askern,Parish,Doncaster,E04000059
/reports/localarea?compare=1170210874,Auckley,Parish,Doncaster,E04000060
/reports/localarea?compare=1170210875,Austerfield,Parish,Doncaster,E04000061
/reports/localarea?compare=1170210876,Barnburgh,Parish,Doncaster,E04000062
/reports/localarea?compare=1170210877,Barnby Dun with Kirk Sandall,Parish,Doncaster,E04000063
/reports/localarea?compare=1170210878,Bawtry,Parish,Doncaster,E04000064
/reports/localarea?compare=1170210879,Blaxton,Parish,Doncaster,E04000065
/reports/localarea?compare=1170210880,Braithwell,Parish,Doncaster,E04000066
/reports/localarea?compare=1170210881,Brodsworth,Parish,Doncaster,E04000067
/reports/localarea?compare=1170210882,Burghwallis,Parish,Doncaster,E04000068
/reports/localarea?compare=1170210883,Cadeby,Parish,Doncaster,E04000069
/reports/localarea?compare=1170210884,Cantley,Parish,Doncaster,E04000070
/reports/localarea?compare=1170210885,Clayton with Frickley,Parish,Doncaster,E04000071
/reports/localarea?compare=1170210886,Conisbrough Parks,Parish,Doncaster,E04000072
/reports/localarea?compare=1170210887,Denaby,Parish,Doncaster,E04000073
/reports/localarea?compare=1170210888,Edenthorpe,Parish,Doncaster,E04000074
/reports/localarea?compare=1170210889,Edlington,Parish,Doncaster,E04000075
/reports/localarea?compare=1170210890,Fenwick,Parish,Doncaster,E04000076
/reports/localarea?compare=1170210891,Finningley,Parish,Doncaster,E04000077
/reports/localarea?compare=1170210892,Fishlake,Parish,Doncaster,E04000078
/reports/localarea?compare=1170210893,Hampole,Parish,Doncaster,E04000079
/reports/localarea?compare=1170210894,Hatfield,Parish,Doncaster,E04000080
/reports/localarea?compare=1170210895,Hickleton,Parish,Doncaster,E04000081
/reports/localarea?compare=1170210896,High Melton,Parish,Doncaster,E04000082
/reports/localarea?compare=1170210897,Hooton Pagnell,Parish,Doncaster,E04000083
/reports/localarea?compare=1170210898,Kirk Bramwith,Parish,Doncaster,E04000084
/reports/localarea?compare=1170210899,Loversall,Parish,Doncaster,E04000085
/reports/localarea?compare=1170210900,Marr,Parish,Doncaster,E04000086
/reports/localarea?compare=1170210901,Moss,Parish,Doncaster,E04000087
/reports/localarea?compare=1170210902,Norton,Parish,Doncaster,E04000088
/reports/localarea?compare=1170210903,Owston,Parish,Doncaster,E04000089
/reports/localarea?compare=1170210904,Rossington,Parish,Doncaster,E04000090
/reports/localarea?compare=1170210905,Sprotbrough and Cusworth,Parish,Doncaster,E04000091
/reports/localarea?compare=1170210906,Stainforth,Parish,Doncaster,E04000092
/reports/localarea?compare=1170210907,Stainton,Parish,Doncaster,E04000093
/reports/localarea?compare=1170210908,Sykehouse,Parish,Doncaster,E04000094
/reports/localarea?compare=1170210909,Thorne,Parish,Doncaster,E04000095
/reports/localarea?compare=1170210910,Thorpe in Balne,Parish,Doncaster,E04000096
/reports/localarea?compare=1170210911,Tickhill,Parish,Doncaster,E04000097
/reports/localarea?compare=1170210912,Wadworth,Parish,Doncaster,E04000098
/reports/localarea?compare=1170210913,Warmsworth,Parish,Doncaster,E04000099
/reports/localarea?compare=1170210914,Brinsworth,Parish,Rotherham,E04000103
/reports/localarea?compare=1170210915,Catcliffe,Parish,Rotherham,E04000104
/reports/localarea?compare=1170210916,Firbeck,Parish,Rotherham,E04000107
/reports/localarea?compare=1170210917,Gildingwells,Parish,Rotherham,E04000108
/reports/localarea?compare=1170210918,Harthill with Woodall,Parish,Rotherham,E04000109
/reports/localarea?compare=1170210919,Hooton Levitt,Parish,Rotherham,E04000110
/reports/localarea?compare=1170210920,Hooton Roberts,Parish,Rotherham,E04000111
/reports/localarea?compare=1170210921,Letwell (no data),Parish,Rotherham,E04000112
/reports/localarea?compare=1170210922,North and South Anston,Parish,Rotherham,E04000113
/reports/localarea?compare=1170210923,Ravenfield,Parish,Rotherham,E04000115
/reports/localarea?compare=1170210924,Thorpe Salvin,Parish,Rotherham,E04000116
/reports/localarea?compare=1170210925,Thurcroft,Parish,Rotherham,E04000118
/reports/localarea?compare=1170210926,Todwick,Parish,Rotherham,E04000119
/reports/localarea?compare=1170210927,Ulley,Parish,Rotherham,E04000121
/reports/localarea?compare=1170210928,Wales,Parish,Rotherham,E04000122
/reports/localarea?compare=1170210929,Whiston,Parish,Rotherham,E04000124
/reports/localarea?compare=1170210930,Maltby,Parish,Rotherham,E04000128
/reports/localarea?compare=1170210931,Bradfield,Parish,Sheffield,E04000129
/reports/localarea?compare=1170210932,Ecclesfield,Parish,Sheffield,E04000130
/reports/localarea?compare=1170210933,Stocksbridge,Parish,Sheffield,E04000131
/reports/localarea?compare=1170210934,Lamesley,Parish,Gateshead,E04000132
/reports/localarea?compare=1170210935,Brunswick,Parish,Newcastle upon Tyne,E04000133
/reports/localarea?compare=1170210936,Dinnington,Parish,Newcastle upon Tyne,E04000134
/reports/localarea?compare=1170210937,North Gosforth,Parish,Newcastle upon Tyne,E04000136
/reports/localarea?compare=1170210938,Blakelaw and North Fenham,Parish,Newcastle upon Tyne,E04000138
/reports/localarea?compare=1170210939,Burdon,Parish,Sunderland,E04000139
/reports/localarea?compare=1170210940,Hetton,Parish,Sunderland,E04000140
/reports/localarea?compare=1170210941,Warden Law (no data),Parish,Sunderland,E04000141
/reports/localarea?compare=1170210942,New Frankley in Birmingham,Parish,Birmingham,E04000142
/reports/localarea?compare=1170210943,Allesley,Parish,Coventry,E04000143
/reports/localarea?compare=1170210944,Keresley,Parish,Coventry,E04000144
/reports/localarea?compare=1170210945,Balsall,Parish,Solihull,E04000145
/reports/localarea?compare=1170210946,Barston,Parish,Solihull,E04000146
/reports/localarea?compare=1170210947,Berkswell,Parish,Solihull,E04000147
/reports/localarea?compare=1170210948,Bickenhill,Parish,Solihull,E04000148
/reports/localarea?compare=1170210949,Castle Bromwich,Parish,Solihull,E04000149
/reports/localarea?compare=1170210950,Chelmsley Wood,Parish,Solihull,E04000150
/reports/localarea?compare=1170210951,Fordbridge,Parish,Solihull,E04000151
/reports/localarea?compare=1170210952,Hampton in Arden,Parish,Solihull,E04000152
/reports/localarea?compare=1170210953,Kingshurst,Parish,Solihull,E04000154
/reports/localarea?compare=1170210954,Meriden,Parish,Solihull,E04000155
/reports/localarea?compare=1170210955,Smith's Wood,Parish,Solihull,E04000156
/reports/localarea?compare=1170210956,Addingham,Parish,Bradford,E04000157
/reports/localarea?compare=1170210957,Cullingworth,Parish,Bradford,E04000158
/reports/localarea?compare=1170210958,Denholme,Parish,Bradford,E04000159
/reports/localarea?compare=1170210959,Ilkley,Parish,Bradford,E04000160
/reports/localarea?compare=1170210960,Oxenhope,Parish,Bradford,E04000161
/reports/localarea?compare=1170210961,Silsden,Parish,Bradford,E04000162
/reports/localarea?compare=1170210962,Steeton with Eastburn,Parish,Bradford,E04000163
/reports/localarea?compare=1170210963,"Haworth, Cross Roads and Stanbury",Parish,Bradford,E04000164
/reports/localarea?compare=1170210964,Keighley,Parish,Bradford,E04000165
/reports/localarea?compare=1170210965,Clayton,Parish,Bradford,E04000166
/reports/localarea?compare=1170210966,Sandy Lane,Parish,Bradford,E04000167
/reports/localarea?compare=1170210967,Wilsden,Parish,Bradford,E04000168
/reports/localarea?compare=1170210968,Wrose,Parish,Bradford,E04000169
/reports/localarea?compare=1170210969,Burley,Parish,Bradford,E04000170
/reports/localarea?compare=1170210970,Menston,Parish,Bradford,E04000171
/reports/localarea?compare=1170210971,Baildon,Parish,Bradford,E04000172
/reports/localarea?compare=1170210972,Harden,Parish,Bradford,E04000173
/reports/localarea?compare=1170210973,Blackshaw,Parish,Calderdale,E04000174
/reports/localarea?compare=1170210974,Erringden,Parish,Calderdale,E04000175
/reports/localarea?compare=1170210975,Hebden Royd,Parish,Calderdale,E04000176
/reports/localarea?compare=1170210976,Heptonstall,Parish,Calderdale,E04000177
/reports/localarea?compare=1170210977,Ripponden,Parish,Calderdale,E04000178
/reports/localarea?compare=1170210978,Todmorden,Parish,Calderdale,E04000179
/reports/localarea?compare=1170210979,Wadsworth,Parish,Calderdale,E04000180
/reports/localarea?compare=1170210980,Denby Dale,Parish,Kirklees,E04000181
/reports/localarea?compare=1170210981,Mirfield,Parish,Kirklees,E04000185
/reports/localarea?compare=1170210982,Aberford,Parish,Leeds,E04000186
/reports/localarea?compare=1170210983,Arthington,Parish,Leeds,E04000187
/reports/localarea?compare=1170210984,Austhorpe (no data),Parish,Leeds,E04000188
/reports/localarea?compare=1170210985,Bardsey cum Rigton,Parish,Leeds,E04000189
/reports/localarea?compare=1170210986,Barwick in Elmet and Scholes,Parish,Leeds,E04000190
/reports/localarea?compare=1170210987,Boston Spa,Parish,Leeds,E04000191
/reports/localarea?compare=1170210988,Bramham cum Oglethorpe,Parish,Leeds,E04000192
/reports/localarea?compare=1170210989,Bramhope,Parish,Leeds,E04000193
/reports/localarea?compare=1170210990,Carlton,Parish,Leeds,E04000194
/reports/localarea?compare=1170210991,Clifford,Parish,Leeds,E04000195
/reports/localarea?compare=1170210992,Collingham,Parish,Leeds,E04000196
/reports/localarea?compare=1170210993,East Keswick,Parish,Leeds,E04000197
/reports/localarea?compare=1170210994,Great and Little Preston,Parish,Leeds,E04000198
/reports/localarea?compare=1170210995,Harewood,Parish,Leeds,E04000199
/reports/localarea?compare=1170210996,Ledsham,Parish,Leeds,E04000200
/reports/localarea?compare=1170210997,Ledston,Parish,Leeds,E04000201
/reports/localarea?compare=1170210998,Lotherton cum Aberford,Parish,Leeds,E04000202
/reports/localarea?compare=1170210999,Micklefield,Parish,Leeds,E04000203
/reports/localarea?compare=1170211000,Otley,Parish,Leeds,E04000204
/reports/localarea?compare=1170211001,Parlington (no data),Parish,Leeds,E04000205
/reports/localarea?compare=1170211002,Pool,Parish,Leeds,E04000206
/reports/localarea?compare=1170211003,Scarcroft,Parish,Leeds,E04000207
/reports/localarea?compare=1170211004,Sturton Grange,Parish,Leeds,E04000208
/reports/localarea?compare=1170211005,Swillington,Parish,Leeds,E04000209
/reports/localarea?compare=1170211006,Thorner,Parish,Leeds,E04000210
/reports/localarea?compare=1170211007,Thorp Arch,Parish,Leeds,E04000211
/reports/localarea?compare=1170211008,Walton,Parish,Leeds,E04000212
/reports/localarea?compare=1170211009,Wetherby,Parish,Leeds,E04000213
/reports/localarea?compare=1170211010,Wothersome (no data),Parish,Leeds,E04000214
/reports/localarea?compare=1170211011,Morley,Parish,Leeds,E04000215
/reports/localarea?compare=1170211012,Allerton Bywater,Parish,Leeds,E04000216
/reports/localarea?compare=1170211013,Horsforth,Parish,Leeds,E04000217
/reports/localarea?compare=1170211014,Shadwell,Parish,Leeds,E04000218
/reports/localarea?compare=1170211015,Kippax,Parish,Leeds,E04000219
/reports/localarea?compare=1170211016,Drighlington,Parish,Leeds,E04000220
/reports/localarea?compare=1170211017,Gildersome,Parish,Leeds,E04000221
/reports/localarea?compare=1170211018,Alwoodley,Parish,Leeds,E04000222
/reports/localarea?compare=1170211019,Ackworth,Parish,Wakefield,E04000223
/reports/localarea?compare=1170211020,Badsworth,Parish,Wakefield,E04000224
/reports/localarea?compare=1170211021,Chevet (no data),Parish,Wakefield,E04000225
/reports/localarea?compare=1170211022,Crigglestone,Parish,Wakefield,E04000226
/reports/localarea?compare=1170211023,Crofton,Parish,Wakefield,E04000227
/reports/localarea?compare=1170211024,Darrington,Parish,Wakefield,E04000228
/reports/localarea?compare=1170211025,East Hardwick,Parish,Wakefield,E04000229
/reports/localarea?compare=1170211026,Featherstone,Parish,Wakefield,E04000230
/reports/localarea?compare=1170211027,Havercroft with Cold Hiendley,Parish,Wakefield,E04000231
/reports/localarea?compare=1170211028,Hemsworth,Parish,Wakefield,E04000232
/reports/localarea?compare=1170211029,Hessle and Hill Top,Parish,Wakefield,E04000233
/reports/localarea?compare=1170211030,Huntwick with Foulby and Nostell,Parish,Wakefield,E04000234
/reports/localarea?compare=1170211031,Newland with Woodhouse Moor (no data),Parish,Wakefield,E04000235
/reports/localarea?compare=1170211032,Normanton,Parish,Wakefield,E04000236
/reports/localarea?compare=1170211033,North Elmsall,Parish,Wakefield,E04000237
/reports/localarea?compare=1170211034,Notton,Parish,Wakefield,E04000238
/reports/localarea?compare=1170211035,Ryhill,Parish,Wakefield,E04000239
/reports/localarea?compare=1170211036,Sharlston,Parish,Wakefield,E04000240
/reports/localarea?compare=1170211037,Sitlington,Parish,Wakefield,E04000241
/reports/localarea?compare=1170211038,South Elmsall,Parish,Wakefield,E04000242
/reports/localarea?compare=1170211039,South Hiendley,Parish,Wakefield,E04000243
/reports/localarea?compare=1170211040,South Kirkby and Moorthorpe,Parish,Wakefield,E04000244
/reports/localarea?compare=1170211041,Thorpe Audlin,Parish,Wakefield,E04000245
/reports/localarea?compare=1170211042,Upton,Parish,Wakefield,E04000246
/reports/localarea?compare=1170211043,Walton,Parish,Wakefield,E04000247
/reports/localarea?compare=1170211044,Warmfield cum Heath,Parish,Wakefield,E04000248
/reports/localarea?compare=1170211045,West Bretton,Parish,Wakefield,E04000249
/reports/localarea?compare=1170211046,West Hardwick (no data),Parish,Wakefield,E04000250
/reports/localarea?compare=1170211047,Wintersett (no data),Parish,Wakefield,E04000251
/reports/localarea?compare=1170211048,Woolley,Parish,Wakefield,E04000252
/reports/localarea?compare=1170211049,Brierton (no data),Parish,Hartlepool,E04000253
/reports/localarea?compare=1170211050,Claxton (no data),Parish,Hartlepool,E04000254
/reports/localarea?compare=1170211051,Dalton Piercy,Parish,Hartlepool,E04000255
/reports/localarea?compare=1170211052,Elwick,Parish,Hartlepool,E04000256
/reports/localarea?compare=1170211053,Greatham,Parish,Hartlepool,E04000257
/reports/localarea?compare=1170211054,Hart,Parish,Hartlepool,E04000258
/reports/localarea?compare=1170211055,Newton Bewley (no data),Parish,Hartlepool,E04000259
/reports/localarea?compare=1170211056,Headland,Parish,Hartlepool,E04000260
/reports/localarea?compare=1170211057,Nunthorpe,Parish,Middlesbrough,E04000261
/reports/localarea?compare=1170211058,Stainton and Thornton,Parish,Middlesbrough,E04000262
/reports/localarea?compare=1170211059,Guisborough,Parish,Redcar and Cleveland,E04000263
/reports/localarea?compare=1170211060,Lockwood,Parish,Redcar and Cleveland,E04000264
/reports/localarea?compare=1170211061,Loftus,Parish,Redcar and Cleveland,E04000265
/reports/localarea?compare=1170211062,"Saltburn, Marske and New Marske",Parish,Redcar and Cleveland,E04000266
/reports/localarea?compare=1170211063,Skelton and Brotton,Parish,Redcar and Cleveland,E04000267
/reports/localarea?compare=1170211064,Aislaby,Parish,Stockton-on-Tees,E04000268
/reports/localarea?compare=1170211065,Carlton,Parish,Stockton-on-Tees,E04000269
/reports/localarea?compare=1170211066,Elton,Parish,Stockton-on-Tees,E04000272
/reports/localarea?compare=1170211067,Grindon,Parish,Stockton-on-Tees,E04000273
/reports/localarea?compare=1170211068,Ingleby Barwick,Parish,Stockton-on-Tees,E04000275
/reports/localarea?compare=1170211069,Longnewton,Parish,Stockton-on-Tees,E04000277
/reports/localarea?compare=1170211070,Newsham (no data),Parish,Stockton-on-Tees,E04000279
/reports/localarea?compare=1170211071,Thornaby,Parish,Stockton-on-Tees,E04000283
/reports/localarea?compare=1170211072,Wolviston,Parish,Stockton-on-Tees,E04000284
/reports/localarea?compare=1170211073,Billingham,Parish,Stockton-on-Tees,E04000286
/reports/localarea?compare=1170211074,Archdeacon Newton,Parish,Darlington,E04000287
/reports/localarea?compare=1170211075,Barmpton (no data),Parish,Darlington,E04000288
/reports/localarea?compare=1170211076,Bishopton,Parish,Darlington,E04000289
/reports/localarea?compare=1170211077,Brafferton,Parish,Darlington,E04000290
/reports/localarea?compare=1170211078,Coatham Mundeville,Parish,Darlington,E04000291
/reports/localarea?compare=1170211079,Denton (no data),Parish,Darlington,E04000292
/reports/localarea?compare=1170211080,East and West Newbiggin (no data),Parish,Darlington,E04000293
/reports/localarea?compare=1170211081,Great Burdon,Parish,Darlington,E04000294
/reports/localarea?compare=1170211082,Great Stainton (no data),Parish,Darlington,E04000295
/reports/localarea?compare=1170211083,Heighington,Parish,Darlington,E04000296
/reports/localarea?compare=1170211084,High Coniscliffe,Parish,Darlington,E04000297
/reports/localarea?compare=1170211085,Houghton le Side (no data),Parish,Darlington,E04000298
/reports/localarea?compare=1170211086,Hurworth,Parish,Darlington,E04000299
/reports/localarea?compare=1170211087,Killerby (no data),Parish,Darlington,E04000300
/reports/localarea?compare=1170211088,Little Stainton,Parish,Darlington,E04000301
/reports/localarea?compare=1170211089,Low Coniscliffe and Merrybent,Parish,Darlington,E04000302
/reports/localarea?compare=1170211090,Low Dinsdale,Parish,Darlington,E04000303
/reports/localarea?compare=1170211091,Middleton St. George,Parish,Darlington,E04000304
/reports/localarea?compare=1170211092,Morton Palms (no data),Parish,Darlington,E04000305
/reports/localarea?compare=1170211093,Neasham,Parish,Darlington,E04000306
/reports/localarea?compare=1170211094,Piercebridge,Parish,Darlington,E04000307
/reports/localarea?compare=1170211095,Sadberge,Parish,Darlington,E04000308
/reports/localarea?compare=1170211096,Sockburn (no data),Parish,Darlington,E04000309
/reports/localarea?compare=1170211097,Summerhouse,Parish,Darlington,E04000310
/reports/localarea?compare=1170211098,Walworth,Parish,Darlington,E04000311
/reports/localarea?compare=1170211099,Whessoe,Parish,Darlington,E04000312
/reports/localarea?compare=1170211100,Daresbury,Parish,Halton,E04000313
/reports/localarea?compare=1170211101,Hale,Parish,Halton,E04000314
/reports/localarea?compare=1170211102,Moore,Parish,Halton,E04000315
/reports/localarea?compare=1170211103,Preston Brook,Parish,Halton,E04000316
/reports/localarea?compare=1170211104,Halebank,Parish,Halton,E04000317
/reports/localarea?compare=1170211105,Sandymoor,Parish,Halton,E04000318
/reports/localarea?compare=1170211106,Appleton,Parish,Warrington,E04000319
/reports/localarea?compare=1170211107,Birchwood,Parish,Warrington,E04000320
/reports/localarea?compare=1170211108,Burtonwood and Westbrook,Parish,Warrington,E04000321
/reports/localarea?compare=1170211109,Croft,Parish,Warrington,E04000322
/reports/localarea?compare=1170211110,Cuerdley,Parish,Warrington,E04000323
/reports/localarea?compare=1170211111,Culcheth and Glazebury,Parish,Warrington,E04000324
/reports/localarea?compare=1170211112,Grappenhall and Thelwall,Parish,Warrington,E04000325
/reports/localarea?compare=1170211113,Great Sankey,Parish,Warrington,E04000326
/reports/localarea?compare=1170211114,Hatton,Parish,Warrington,E04000327
/reports/localarea?compare=1170211115,Lymm,Parish,Warrington,E04000328
/reports/localarea?compare=1170211116,Penketh,Parish,Warrington,E04000329
/reports/localarea?compare=1170211117,Poulton-with-Fearnhead,Parish,Warrington,E04000330
/reports/localarea?compare=1170211118,Rixton-with-Glazebrook,Parish,Warrington,E04000331
/reports/localarea?compare=1170211119,Stockton Heath,Parish,Warrington,E04000332
/reports/localarea?compare=1170211120,Stretton,Parish,Warrington,E04000333
/reports/localarea?compare=1170211121,Walton,Parish,Warrington,E04000334
/reports/localarea?compare=1170211122,Winwick,Parish,Warrington,E04000335
/reports/localarea?compare=1170211123,Woolston,Parish,Warrington,E04000336
/reports/localarea?compare=1170211124,Eccleshill,Parish,Blackburn with Darwen,E04000337
/reports/localarea?compare=1170211125,Livesey,Parish,Blackburn with Darwen,E04000338
/reports/localarea?compare=1170211126,North Turton,Parish,Blackburn with Darwen,E04000339
/reports/localarea?compare=1170211127,Pleasington,Parish,Blackburn with Darwen,E04000340
/reports/localarea?compare=1170211128,Tockholes,Parish,Blackburn with Darwen,E04000341
/reports/localarea?compare=1170211129,Yate and Pickup Bank,Parish,Blackburn with Darwen,E04000342
/reports/localarea?compare=1170211130,Airmyn,Parish,East Riding of Yorkshire,E04000343
/reports/localarea?compare=1170211131,Aldbrough,Parish,East Riding of Yorkshire,E04000344
/reports/localarea?compare=1170211132,Allerthorpe,Parish,East Riding of Yorkshire,E04000345
/reports/localarea?compare=1170211133,Asselby,Parish,East Riding of Yorkshire,E04000346
/reports/localarea?compare=1170211134,Atwick,Parish,East Riding of Yorkshire,E04000347
/reports/localarea?compare=1170211135,Bainton,Parish,East Riding of Yorkshire,E04000348
/reports/localarea?compare=1170211136,Barmby Moor,Parish,East Riding of Yorkshire,E04000349
/reports/localarea?compare=1170211137,Barmby on the Marsh,Parish,East Riding of Yorkshire,E04000350
/reports/localarea?compare=1170211138,Barmston,Parish,East Riding of Yorkshire,E04000351
/reports/localarea?compare=1170211139,Beeford,Parish,East Riding of Yorkshire,E04000352
/reports/localarea?compare=1170211140,Bielby,Parish,East Riding of Yorkshire,E04000353
/reports/localarea?compare=1170211141,Bempton,Parish,East Riding of Yorkshire,E04000354
/reports/localarea?compare=1170211142,Beswick,Parish,East Riding of Yorkshire,E04000355
/reports/localarea?compare=1170211143,Bewholme,Parish,East Riding of Yorkshire,E04000356
/reports/localarea?compare=1170211144,Bilton,Parish,East Riding of Yorkshire,E04000357
/reports/localarea?compare=1170211145,Bishop Burton,Parish,East Riding of Yorkshire,E04000358
/reports/localarea?compare=1170211146,Bishop Wilton,Parish,East Riding of Yorkshire,E04000359
/reports/localarea?compare=1170211147,Blacktoft,Parish,East Riding of Yorkshire,E04000360
/reports/localarea?compare=1170211148,Boynton,Parish,East Riding of Yorkshire,E04000361
/reports/localarea?compare=1170211149,Brandesburton,Parish,East Riding of Yorkshire,E04000362
/reports/localarea?compare=1170211150,Brantingham,Parish,East Riding of Yorkshire,E04000363
/reports/localarea?compare=1170211151,Broomfleet,Parish,East Riding of Yorkshire,E04000364
/reports/localarea?compare=1170211152,Bubwith,Parish,East Riding of Yorkshire,E04000365
/reports/localarea?compare=1170211153,Bugthorpe,Parish,East Riding of Yorkshire,E04000366
/reports/localarea?compare=1170211154,Burstwick,Parish,East Riding of Yorkshire,E04000367
/reports/localarea?compare=1170211155,Burton Agnes,Parish,East Riding of Yorkshire,E04000368
/reports/localarea?compare=1170211156,Burton Constable,Parish,East Riding of Yorkshire,E04000369
/reports/localarea?compare=1170211157,Burton Fleming,Parish,East Riding of Yorkshire,E04000370
/reports/localarea?compare=1170211158,Burton Pidsea,Parish,East Riding of Yorkshire,E04000371
/reports/localarea?compare=1170211159,Carnaby,Parish,East Riding of Yorkshire,E04000372
/reports/localarea?compare=1170211160,Catton,Parish,East Riding of Yorkshire,E04000373
/reports/localarea?compare=1170211161,Catwick,Parish,East Riding of Yorkshire,E04000374
/reports/localarea?compare=1170211162,Cherry Burton,Parish,East Riding of Yorkshire,E04000375
/reports/localarea?compare=1170211163,Coniston,Parish,East Riding of Yorkshire,E04000376
/reports/localarea?compare=1170211164,Cottam (no data),Parish,East Riding of Yorkshire,E04000377
/reports/localarea?compare=1170211165,Cottingwith,Parish,East Riding of Yorkshire,E04000378
/reports/localarea?compare=1170211166,Dalton Holme,Parish,East Riding of Yorkshire,E04000379
/reports/localarea?compare=1170211167,Driffield,Parish,East Riding of Yorkshire,E04000380
/reports/localarea?compare=1170211168,Easington,Parish,East Riding of Yorkshire,E04000381
/reports/localarea?compare=1170211169,East Garton,Parish,East Riding of Yorkshire,E04000382
/reports/localarea?compare=1170211170,Eastrington,Parish,East Riding of Yorkshire,E04000383
/reports/localarea?compare=1170211171,Ellerby,Parish,East Riding of Yorkshire,E04000384
/reports/localarea?compare=1170211172,Ellerker,Parish,East Riding of Yorkshire,E04000385
/reports/localarea?compare=1170211173,Ellerton,Parish,East Riding of Yorkshire,E04000386
/reports/localarea?compare=1170211174,Elloughton-cum-Brough,Parish,East Riding of Yorkshire,E04000387
/reports/localarea?compare=1170211175,Elstronwick,Parish,East Riding of Yorkshire,E04000388
/reports/localarea?compare=1170211176,Etton,Parish,East Riding of Yorkshire,E04000389
/reports/localarea?compare=1170211177,Everingham,Parish,East Riding of Yorkshire,E04000390
